,STND_YMD,PRD_CD,NET_PRD_SAL_AMT,SAL_UTPR,vgn_bgn_dttm,vgn_end_dttm,group,post
11910,2022-05-11,110770639,2769529.0,3780000.0,2022-05-28,2024-05-27,1,0
11911,2022-05-11,110770639,2769529.0,3780000.0,2022-05-28,2024-05-27,1,0
11912,2022-05-11,110770639,2769529.0,3780000.0,2022-05-28,2024-05-27,1,0
11913,2022-05-11,110770639,2769529.0,3780000.0,2022-05-28,2024-05-27,1,0
11914,2022-05-11,110770639,2769529.0,3780000.0,2022-05-28,2024-05-27,1,0
11915,2022-05-11,110770639,2769529.0,3780000.0,2022-05-28,2024-05-27,1,0
11916,2022-05-11,110770639,2769529.0,3780000.0,2022-05-28,2024-05-27,1,0
11917,2022-05-12,110770639,604800.0,756000.0,2020-02-10,2025-02-09,1,1
11918,2022-05-12,110770639,604800.0,756000.0,2020-02-10,2025-02-09,1,1
11919,2022-05-12,110770639,604800.0,756000.0,2020-02-10,2025-02-09,1,1
11920,2022-05-12,110770639,604800.0,756000.0,2020-02-10,2025-02-09,1,1
11921,2022-05-12,110770639,604800.0,756000.0,2020-02-10,2025-02-09,1,1
11922,2022-05-12,110770639,604800.0,756000.0,2020-02-10,2025-02-09,1,1
11923,2022-05-12,110770639,604800.0,756000.0,2020-02-10,2025-02-09,1,1
11924,2022-05-12,110770639,604800.0,756000.0,2022-05-28,2024-05-27,1,0
11925,2022-05-12,110770639,604800.0,756000.0,2022-05-28,2024-05-27,1,0
11926,2022-05-12,110770639,604800.0,756000.0,2022-05-28,2024-05-27,1,0
11927,2022-05-12,110770639,604800.0,756000.0,2022-05-28,2024-05-27,1,0
11928,2022-05-12,110770639,604800.0,756000.0,2022-05-28,2024-05-27,1,0
11929,2022-05-12,110770639,604800.0,756000.0,2022-05-28,2024-05-27,1,0
11930,2022-05-12,110770639,604800.0,756000.0,2022-05-28,2024-05-27,1,0
11931,2022-05-13,110770639,3715320.0,4536000.0,2020-02-10,2025-02-09,1,1
11932,2022-05-13,110770639,3715320.0,4536000.0,2020-02-10,2025-02-09,1,1
11933,2022-05-13,110770639,3715320.0,4536000.0,2020-02-10,2025-02-09,1,1
11934,2022-05-13,110770639,3715320.0,4536000.0,2020-02-10,2025-02-09,1,1
11935,2022-05-13,110770639,3715320.0,4536000.0,2020-02-10,2025-02-09,1,1
11936,2022-05-13,110770639,3715320.0,4536000.0,2020-02-10,2025-02-09,1,1
11937,2022-05-13,110770639,3715320.0,4536000.0,2020-02-10,2025-02-09,1,1
11938,2022-05-13,110770639,3715320.0,4536000.0,2022-05-28,2024-05-27,1,0
11939,2022-05-13,110770639,3715320.0,4536000.0,2022-05-28,2024-05-27,1,0
11940,2022-05-13,110770639,3715320.0,4536000.0,2022-05-28,2024-05-27,1,0
11941,2022-05-13,110770639,3715320.0,4536000.0,2022-05-28,2024-05-27,1,0
11942,2022-05-13,110770639,3715320.0,4536000.0,2022-05-28,2024-05-27,1,0
11943,2022-05-13,110770639,3715320.0,4536000.0,2022-05-28,2024-05-27,1,0
11944,2022-05-13,110770639,3715320.0,4536000.0,2022-05-28,2024-05-27,1,0
11945,2022-05-14,110770639,2805131.0,4536000.0,2020-02-10,2025-02-09,1,1
11946,2022-05-14,110770639,2805131.0,4536000.0,2020-02-10,2025-02-09,1,1
11947,2022-05-14,110770639,2805131.0,4536000.0,2020-02-10,2025-02-09,1,1
11948,2022-05-14,110770639,2805131.0,4536000.0,2020-02-10,2025-02-09,1,1
11949,2022-05-14,110770639,2805131.0,4536000.0,2020-02-10,2025-02-09,1,1
11950,2022-05-14,110770639,2805131.0,4536000.0,2020-02-10,2025-02-09,1,1
11951,2022-05-14,110770639,2805131.0,4536000.0,2020-02-10,2025-02-09,1,1
11952,2022-05-14,110770639,2805131.0,4536000.0,2022-05-28,2024-05-27,1,0
11953,2022-05-14,110770639,2805131.0,4536000.0,2022-05-28,2024-05-27,1,0
11954,2022-05-14,110770639,2805131.0,4536000.0,2022-05-28,2024-05-27,1,0
11955,2022-05-14,110770639,2805131.0,4536000.0,2022-05-28,2024-05-27,1,0
11956,2022-05-14,110770639,2805131.0,4536000.0,2022-05-28,2024-05-27,1,0
11957,2022-05-14,110770639,2805131.0,4536000.0,2022-05-28,2024-05-27,1,0
11958,2022-05-14,110770639,2805131.0,4536000.0,2022-05-28,2024-05-27,1,0
11959,2022-05-15,110770639,5788979.0,8316000.0,2020-02-10,2025-02-09,1,1
11960,2022-05-15,110770639,5788979.0,8316000.0,2020-02-10,2025-02-09,1,1
11961,2022-05-15,110770639,5788979.0,8316000.0,2020-02-10,2025-02-09,1,1
11962,2022-05-15,110770639,5788979.0,8316000.0,2020-02-10,2025-02-09,1,1
11963,2022-05-15,110770639,5788979.0,8316000.0,2020-02-10,2025-02-09,1,1
11964,2022-05-15,110770639,5788979.0,8316000.0,2020-02-10,2025-02-09,1,1
11965,2022-05-15,110770639,5788979.0,8316000.0,2020-02-10,2025-02-09,1,1
11966,2022-05-15,110770639,5788979.0,8316000.0,2022-05-28,2024-05-27,1,0
11967,2022-05-15,110770639,5788979.0,8316000.0,2022-05-28,2024-05-27,1,0
11968,2022-05-15,110770639,5788979.0,8316000.0,2022-05-28,2024-05-27,1,0
11969,2022-05-15,110770639,5788979.0,8316000.0,2022-05-28,2024-05-27,1,0
11970,2022-05-15,110770639,5788979.0,8316000.0,2022-05-28,2024-05-27,1,0
11971,2022-05-15,110770639,5788979.0,8316000.0,2022-05-28,2024-05-27,1,0
11972,2022-05-15,110770639,5788979.0,8316000.0,2022-05-28,2024-05-27,1,0
11973,2022-05-16,110770639,22243207.0,30996000.0,2020-02-10,2025-02-09,1,1
11974,2022-05-16,110770639,22243207.0,30996000.0,2020-02-10,2025-02-09,1,1
11975,2022-05-16,110770639,22243207.0,30996000.0,2020-02-10,2025-02-09,1,1
11976,2022-05-16,110770639,22243207.0,30996000.0,2020-02-10,2025-02-09,1,1
11977,2022-05-16,110770639,22243207.0,30996000.0,2020-02-10,2025-02-09,1,1
11978,2022-05-16,110770639,22243207.0,30996000.0,2020-02-10,2025-02-09,1,1
11979,2022-05-16,110770639,22243207.0,30996000.0,2020-02-10,2025-02-09,1,1
11980,2022-05-16,110770639,22243207.0,30996000.0,2022-05-28,2024-05-27,1,0
11981,2022-05-16,110770639,22243207.0,30996000.0,2022-05-28,2024-05-27,1,0
11982,2022-05-16,110770639,22243207.0,30996000.0,2022-05-28,2024-05-27,1,0
11983,2022-05-16,110770639,22243207.0,30996000.0,2022-05-28,2024-05-27,1,0
11984,2022-05-16,110770639,22243207.0,30996000.0,2022-05-28,2024-05-27,1,0
11985,2022-05-16,110770639,22243207.0,30996000.0,2022-05-28,2024-05-27,1,0
11986,2022-05-16,110770639,22243207.0,30996000.0,2022-05-28,2024-05-27,1,0
11987,2022-05-17,110770639,3674181.0,5292000.0,2020-02-10,2025-02-09,1,1
11988,2022-05-17,110770639,3674181.0,5292000.0,2020-02-10,2025-02-09,1,1
11989,2022-05-17,110770639,3674181.0,5292000.0,2020-02-10,2025-02-09,1,1
11990,2022-05-17,110770639,3674181.0,5292000.0,2020-02-10,2025-02-09,1,1
11991,2022-05-17,110770639,3674181.0,5292000.0,2020-02-10,2025-02-09,1,1
11992,2022-05-17,110770639,3674181.0,5292000.0,2020-02-10,2025-02-09,1,1
11993,2022-05-17,110770639,3674181.0,5292000.0,2020-02-10,2025-02-09,1,1
11994,2022-05-17,110770639,3674181.0,5292000.0,2022-05-28,2024-05-27,1,0
11995,2022-05-17,110770639,3674181.0,5292000.0,2022-05-28,2024-05-27,1,0
11996,2022-05-17,110770639,3674181.0,5292000.0,2022-05-28,2024-05-27,1,0
11997,2022-05-17,110770639,3674181.0,5292000.0,2022-05-28,2024-05-27,1,0
11998,2022-05-17,110770639,3674181.0,5292000.0,2022-05-28,2024-05-27,1,0
11999,2022-05-17,110770639,3674181.0,5292000.0,2022-05-28,2024-05-27,1,0
12000,2022-05-17,110770639,3674181.0,5292000.0,2022-05-28,2024-05-27,1,0
12001,2022-05-18,110770639,10330782.0,12096000.0,2020-02-10,2025-02-09,1,1
12002,2022-05-18,110770639,10330782.0,12096000.0,2020-02-10,2025-02-09,1,1
12003,2022-05-18,110770639,10330782.0,12096000.0,2020-02-10,2025-02-09,1,1
12004,2022-05-18,110770639,10330782.0,12096000.0,2020-02-10,2025-02-09,1,1
12005,2022-05-18,110770639,10330782.0,12096000.0,2020-02-10,2025-02-09,1,1
12006,2022-05-18,110770639,10330782.0,12096000.0,2020-02-10,2025-02-09,1,1
12007,2022-05-18,110770639,10330782.0,12096000.0,2020-02-10,2025-02-09,1,1
12008,2022-05-18,110770639,10330782.0,12096000.0,2022-05-28,2024-05-27,1,0
12009,2022-05-18,110770639,10330782.0,12096000.0,2022-05-28,2024-05-27,1,0
12010,2022-05-18,110770639,10330782.0,12096000.0,2022-05-28,2024-05-27,1,0
12011,2022-05-18,110770639,10330782.0,12096000.0,2022-05-28,2024-05-27,1,0
12012,2022-05-18,110770639,10330782.0,12096000.0,2022-05-28,2024-05-27,1,0
12013,2022-05-18,110770639,10330782.0,12096000.0,2022-05-28,2024-05-27,1,0
12014,2022-05-18,110770639,10330782.0,12096000.0,2022-05-28,2024-05-27,1,0
12015,2022-05-19,110770639,3318413.0,4536000.0,2020-02-10,2025-02-09,1,1
12016,2022-05-19,110770639,3318413.0,4536000.0,2020-02-10,2025-02-09,1,1
12017,2022-05-19,110770639,3318413.0,4536000.0,2020-02-10,2025-02-09,1,1
12018,2022-05-19,110770639,3318413.0,4536000.0,2020-02-10,2025-02-09,1,1
12019,2022-05-19,110770639,3318413.0,4536000.0,2020-02-10,2025-02-09,1,1
12020,2022-05-19,110770639,3318413.0,4536000.0,2020-02-10,2025-02-09,1,1
12021,2022-05-19,110770639,3318413.0,4536000.0,2020-02-10,2025-02-09,1,1
12022,2022-05-19,110770639,3318413.0,4536000.0,2022-05-28,2024-05-27,1,0
12023,2022-05-19,110770639,3318413.0,4536000.0,2022-05-28,2024-05-27,1,0
12024,2022-05-19,110770639,3318413.0,4536000.0,2022-05-28,2024-05-27,1,0
12025,2022-05-19,110770639,3318413.0,4536000.0,2022-05-28,2024-05-27,1,0
12026,2022-05-19,110770639,3318413.0,4536000.0,2022-05-28,2024-05-27,1,0
12027,2022-05-19,110770639,3318413.0,4536000.0,2022-05-28,2024-05-27,1,0
12028,2022-05-19,110770639,3318413.0,4536000.0,2022-05-28,2024-05-27,1,0
12029,2022-05-20,110770639,4354602.0,6048000.0,2020-02-10,2025-02-09,1,1
12030,2022-05-20,110770639,4354602.0,6048000.0,2020-02-10,2025-02-09,1,1
12031,2022-05-20,110770639,4354602.0,6048000.0,2020-02-10,2025-02-09,1,1
12032,2022-05-20,110770639,4354602.0,6048000.0,2020-02-10,2025-02-09,1,1
12033,2022-05-20,110770639,4354602.0,6048000.0,2020-02-10,2025-02-09,1,1
12034,2022-05-20,110770639,4354602.0,6048000.0,2020-02-10,2025-02-09,1,1
12035,2022-05-20,110770639,4354602.0,6048000.0,2020-02-10,2025-02-09,1,1
12036,2022-05-20,110770639,4354602.0,6048000.0,2022-05-28,2024-05-27,1,0
12037,2022-05-20,110770639,4354602.0,6048000.0,2022-05-28,2024-05-27,1,0
12038,2022-05-20,110770639,4354602.0,6048000.0,2022-05-28,2024-05-27,1,0
12039,2022-05-20,110770639,4354602.0,6048000.0,2022-05-28,2024-05-27,1,0
12040,2022-05-20,110770639,4354602.0,6048000.0,2022-05-28,2024-05-27,1,0
12041,2022-05-20,110770639,4354602.0,6048000.0,2022-05-28,2024-05-27,1,0
12042,2022-05-20,110770639,4354602.0,6048000.0,2022-05-28,2024-05-27,1,0
12043,2022-05-21,110770639,3583440.0,4536000.0,2020-02-10,2025-02-09,1,1
12044,2022-05-21,110770639,3583440.0,4536000.0,2020-02-10,2025-02-09,1,1
12045,2022-05-21,110770639,3583440.0,4536000.0,2020-02-10,2025-02-09,1,1
12046,2022-05-21,110770639,3583440.0,4536000.0,2020-02-10,2025-02-09,1,1
12047,2022-05-21,110770639,3583440.0,4536000.0,2020-02-10,2025-02-09,1,1
12048,2022-05-21,110770639,3583440.0,4536000.0,2020-02-10,2025-02-09,1,1
12049,2022-05-21,110770639,3583440.0,4536000.0,2020-02-10,2025-02-09,1,1
12050,2022-05-21,110770639,3583440.0,4536000.0,2022-05-28,2024-05-27,1,0
12051,2022-05-21,110770639,3583440.0,4536000.0,2022-05-28,2024-05-27,1,0
12052,2022-05-21,110770639,3583440.0,4536000.0,2022-05-28,2024-05-27,1,0
12053,2022-05-21,110770639,3583440.0,4536000.0,2022-05-28,2024-05-27,1,0
12054,2022-05-21,110770639,3583440.0,4536000.0,2022-05-28,2024-05-27,1,0
12055,2022-05-21,110770639,3583440.0,4536000.0,2022-05-28,2024-05-27,1,0
12056,2022-05-21,110770639,3583440.0,4536000.0,2022-05-28,2024-05-27,1,0
12057,2022-05-22,110770639,2842560.0,3780000.0,2020-02-10,2025-02-09,1,1
12058,2022-05-22,110770639,2842560.0,3780000.0,2020-02-10,2025-02-09,1,1
12059,2022-05-22,110770639,2842560.0,3780000.0,2020-02-10,2025-02-09,1,1
12060,2022-05-22,110770639,2842560.0,3780000.0,2020-02-10,2025-02-09,1,1
12061,2022-05-22,110770639,2842560.0,3780000.0,2020-02-10,2025-02-09,1,1
12062,2022-05-22,110770639,2842560.0,3780000.0,2020-02-10,2025-02-09,1,1
12063,2022-05-22,110770639,2842560.0,3780000.0,2020-02-10,2025-02-09,1,1
12064,2022-05-22,110770639,2842560.0,3780000.0,2022-05-28,2024-05-27,1,0
12065,2022-05-22,110770639,2842560.0,3780000.0,2022-05-28,2024-05-27,1,0
12066,2022-05-22,110770639,2842560.0,3780000.0,2022-05-28,2024-05-27,1,0
12067,2022-05-22,110770639,2842560.0,3780000.0,2022-05-28,2024-05-27,1,0
12068,2022-05-22,110770639,2842560.0,3780000.0,2022-05-28,2024-05-27,1,0
12069,2022-05-22,110770639,2842560.0,3780000.0,2022-05-28,2024-05-27,1,0
12070,2022-05-22,110770639,2842560.0,3780000.0,2022-05-28,2024-05-27,1,0
12071,2022-05-23,110770639,13558650.0,18144000.0,2020-02-10,2025-02-09,1,1
12072,2022-05-23,110770639,13558650.0,18144000.0,2020-02-10,2025-02-09,1,1
12073,2022-05-23,110770639,13558650.0,18144000.0,2020-02-10,2025-02-09,1,1
12074,2022-05-23,110770639,13558650.0,18144000.0,2020-02-10,2025-02-09,1,1
12075,2022-05-23,110770639,13558650.0,18144000.0,2020-02-10,2025-02-09,1,1
12076,2022-05-23,110770639,13558650.0,18144000.0,2020-02-10,2025-02-09,1,1
12077,2022-05-23,110770639,13558650.0,18144000.0,2020-02-10,2025-02-09,1,1
12078,2022-05-23,110770639,13558650.0,18144000.0,2022-05-28,2024-05-27,1,0
12079,2022-05-23,110770639,13558650.0,18144000.0,2022-05-28,2024-05-27,1,0
12080,2022-05-23,110770639,13558650.0,18144000.0,2022-05-28,2024-05-27,1,0
12081,2022-05-23,110770639,13558650.0,18144000.0,2022-05-28,2024-05-27,1,0
12082,2022-05-23,110770639,13558650.0,18144000.0,2022-05-28,2024-05-27,1,0
12083,2022-05-23,110770639,13558650.0,18144000.0,2022-05-28,2024-05-27,1,0
12084,2022-05-23,110770639,13558650.0,18144000.0,2022-05-28,2024-05-27,1,0
12085,2022-05-24,110770639,8306557.0,12096000.0,2020-02-10,2025-02-09,1,1
12086,2022-05-24,110770639,8306557.0,12096000.0,2020-02-10,2025-02-09,1,1
12087,2022-05-24,110770639,8306557.0,12096000.0,2020-02-10,2025-02-09,1,1
12088,2022-05-24,110770639,8306557.0,12096000.0,2020-02-10,2025-02-09,1,1
12089,2022-05-24,110770639,8306557.0,12096000.0,2020-02-10,2025-02-09,1,1
12090,2022-05-24,110770639,8306557.0,12096000.0,2020-02-10,2025-02-09,1,1
12091,2022-05-24,110770639,8306557.0,12096000.0,2020-02-10,2025-02-09,1,1
12092,2022-05-24,110770639,8306557.0,12096000.0,2022-05-28,2024-05-27,1,0
12093,2022-05-24,110770639,8306557.0,12096000.0,2022-05-28,2024-05-27,1,0
12094,2022-05-24,110770639,8306557.0,12096000.0,2022-05-28,2024-05-27,1,0
12095,2022-05-24,110770639,8306557.0,12096000.0,2022-05-28,2024-05-27,1,0
12096,2022-05-24,110770639,8306557.0,12096000.0,2022-05-28,2024-05-27,1,0
12097,2022-05-24,110770639,8306557.0,12096000.0,2022-05-28,2024-05-27,1,0
12098,2022-05-24,110770639,8306557.0,12096000.0,2022-05-28,2024-05-27,1,0
12099,2022-05-25,110770639,16037490.0,23436000.0,2020-02-10,2025-02-09,1,1
12100,2022-05-25,110770639,16037490.0,23436000.0,2020-02-10,2025-02-09,1,1
12101,2022-05-25,110770639,16037490.0,23436000.0,2020-02-10,2025-02-09,1,1
12102,2022-05-25,110770639,16037490.0,23436000.0,2020-02-10,2025-02-09,1,1
12103,2022-05-25,110770639,16037490.0,23436000.0,2020-02-10,2025-02-09,1,1
12104,2022-05-25,110770639,16037490.0,23436000.0,2020-02-10,2025-02-09,1,1
12105,2022-05-25,110770639,16037490.0,23436000.0,2020-02-10,2025-02-09,1,1
12106,2022-05-25,110770639,16037490.0,23436000.0,2022-05-28,2024-05-27,1,0
12107,2022-05-25,110770639,16037490.0,23436000.0,2022-05-28,2024-05-27,1,0
12108,2022-05-25,110770639,16037490.0,23436000.0,2022-05-28,2024-05-27,1,0
12109,2022-05-25,110770639,16037490.0,23436000.0,2022-05-28,2024-05-27,1,0
12110,2022-05-25,110770639,16037490.0,23436000.0,2022-05-28,2024-05-27,1,0
12111,2022-05-25,110770639,16037490.0,23436000.0,2022-05-28,2024-05-27,1,0
12112,2022-05-25,110770639,16037490.0,23436000.0,2022-05-28,2024-05-27,1,0
12113,2022-05-26,110770639,12429557.0,18144000.0,2020-02-10,2025-02-09,1,1
12114,2022-05-26,110770639,12429557.0,18144000.0,2020-02-10,2025-02-09,1,1
12115,2022-05-26,110770639,12429557.0,18144000.0,2020-02-10,2025-02-09,1,1
12116,2022-05-26,110770639,12429557.0,18144000.0,2020-02-10,2025-02-09,1,1
12117,2022-05-26,110770639,12429557.0,18144000.0,2020-02-10,2025-02-09,1,1
12118,2022-05-26,110770639,12429557.0,18144000.0,2020-02-10,2025-02-09,1,1
12119,2022-05-26,110770639,12429557.0,18144000.0,2020-02-10,2025-02-09,1,1
12120,2022-05-26,110770639,12429557.0,18144000.0,2022-05-28,2024-05-27,1,0
12121,2022-05-26,110770639,12429557.0,18144000.0,2022-05-28,2024-05-27,1,0
12122,2022-05-26,110770639,12429557.0,18144000.0,2022-05-28,2024-05-27,1,0
12123,2022-05-26,110770639,12429557.0,18144000.0,2022-05-28,2024-05-27,1,0
12124,2022-05-26,110770639,12429557.0,18144000.0,2022-05-28,2024-05-27,1,0
12125,2022-05-26,110770639,12429557.0,18144000.0,2022-05-28,2024-05-27,1,0
12126,2022-05-26,110770639,12429557.0,18144000.0,2022-05-28,2024-05-27,1,0
12127,2022-05-27,110770639,6388641.0,8316000.0,2020-02-10,2025-02-09,1,1
12128,2022-05-27,110770639,6388641.0,8316000.0,2020-02-10,2025-02-09,1,1
12129,2022-05-27,110770639,6388641.0,8316000.0,2020-02-10,2025-02-09,1,1
12130,2022-05-27,110770639,6388641.0,8316000.0,2020-02-10,2025-02-09,1,1
12131,2022-05-27,110770639,6388641.0,8316000.0,2020-02-10,2025-02-09,1,1
12132,2022-05-27,110770639,6388641.0,8316000.0,2020-02-10,2025-02-09,1,1
12133,2022-05-27,110770639,6388641.0,8316000.0,2020-02-10,2025-02-09,1,1
12134,2022-05-27,110770639,6388641.0,8316000.0,2022-05-28,2024-05-27,1,0
12135,2022-05-27,110770639,6388641.0,8316000.0,2022-05-28,2024-05-27,1,0
12136,2022-05-27,110770639,6388641.0,8316000.0,2022-05-28,2024-05-27,1,0
12137,2022-05-27,110770639,6388641.0,8316000.0,2022-05-28,2024-05-27,1,0
12138,2022-05-27,110770639,6388641.0,8316000.0,2022-05-28,2024-05-27,1,0
12139,2022-05-27,110770639,6388641.0,8316000.0,2022-05-28,2024-05-27,1,0
12140,2022-05-27,110770639,6388641.0,8316000.0,2022-05-28,2024-05-27,1,0
12141,2022-05-28,110770639,10259809.0,11340000.0,2020-02-10,2025-02-09,1,1
12142,2022-05-28,110770639,10259809.0,11340000.0,2020-02-10,2025-02-09,1,1
12143,2022-05-28,110770639,10259809.0,11340000.0,2020-02-10,2025-02-09,1,1
12144,2022-05-28,110770639,10259809.0,11340000.0,2020-02-10,2025-02-09,1,1
12145,2022-05-28,110770639,10259809.0,11340000.0,2020-02-10,2025-02-09,1,1
12146,2022-05-28,110770639,10259809.0,11340000.0,2020-02-10,2025-02-09,1,1
12147,2022-05-28,110770639,10259809.0,11340000.0,2020-02-10,2025-02-09,1,1
12148,2022-05-28,110770639,10259809.0,11340000.0,2022-05-28,2024-05-27,1,1
12149,2022-05-28,110770639,10259809.0,11340000.0,2022-05-28,2024-05-27,1,1
12150,2022-05-28,110770639,10259809.0,11340000.0,2022-05-28,2024-05-27,1,1
12151,2022-05-28,110770639,10259809.0,11340000.0,2022-05-28,2024-05-27,1,1
12152,2022-05-28,110770639,10259809.0,11340000.0,2022-05-28,2024-05-27,1,1
12153,2022-05-28,110770639,10259809.0,11340000.0,2022-05-28,2024-05-27,1,1
12154,2022-05-28,110770639,10259809.0,11340000.0,2022-05-28,2024-05-27,1,1
12155,2022-05-29,110770639,8191414.0,10584000.0,2020-02-10,2025-02-09,1,1
12156,2022-05-29,110770639,8191414.0,10584000.0,2020-02-10,2025-02-09,1,1
12157,2022-05-29,110770639,8191414.0,10584000.0,2020-02-10,2025-02-09,1,1
12158,2022-05-29,110770639,8191414.0,10584000.0,2020-02-10,2025-02-09,1,1
12159,2022-05-29,110770639,8191414.0,10584000.0,2020-02-10,2025-02-09,1,1
12160,2022-05-29,110770639,8191414.0,10584000.0,2020-02-10,2025-02-09,1,1
12161,2022-05-29,110770639,8191414.0,10584000.0,2020-02-10,2025-02-09,1,1
12162,2022-05-29,110770639,8191414.0,10584000.0,2022-05-28,2024-05-27,1,1
12163,2022-05-29,110770639,8191414.0,10584000.0,2022-05-28,2024-05-27,1,1
12164,2022-05-29,110770639,8191414.0,10584000.0,2022-05-28,2024-05-27,1,1
12165,2022-05-29,110770639,8191414.0,10584000.0,2022-05-28,2024-05-27,1,1
12166,2022-05-29,110770639,8191414.0,10584000.0,2022-05-28,2024-05-27,1,1
12167,2022-05-29,110770639,8191414.0,10584000.0,2022-05-28,2024-05-27,1,1
12168,2022-05-29,110770639,8191414.0,10584000.0,2022-05-28,2024-05-27,1,1
12169,2022-05-30,110770639,4192020.0,6048000.0,2020-02-10,2025-02-09,1,1
12170,2022-05-30,110770639,4192020.0,6048000.0,2020-02-10,2025-02-09,1,1
12171,2022-05-30,110770639,4192020.0,6048000.0,2020-02-10,2025-02-09,1,1
12172,2022-05-30,110770639,4192020.0,6048000.0,2020-02-10,2025-02-09,1,1
12173,2022-05-30,110770639,4192020.0,6048000.0,2020-02-10,2025-02-09,1,1
12174,2022-05-30,110770639,4192020.0,6048000.0,2020-02-10,2025-02-09,1,1
12175,2022-05-30,110770639,4192020.0,6048000.0,2020-02-10,2025-02-09,1,1
12176,2022-05-30,110770639,4192020.0,6048000.0,2022-05-28,2024-05-27,1,1
12177,2022-05-30,110770639,4192020.0,6048000.0,2022-05-28,2024-05-27,1,1
12178,2022-05-30,110770639,4192020.0,6048000.0,2022-05-28,2024-05-27,1,1
12179,2022-05-30,110770639,4192020.0,6048000.0,2022-05-28,2024-05-27,1,1
12180,2022-05-30,110770639,4192020.0,6048000.0,2022-05-28,2024-05-27,1,1
12181,2022-05-30,110770639,4192020.0,6048000.0,2022-05-28,2024-05-27,1,1
12182,2022-05-30,110770639,4192020.0,6048000.0,2022-05-28,2024-05-27,1,1
12183,2022-05-31,110770639,8412558.0,12096000.0,2020-02-10,2025-02-09,1,1
12184,2022-05-31,110770639,8412558.0,12096000.0,2020-02-10,2025-02-09,1,1
12185,2022-05-31,110770639,8412558.0,12096000.0,2020-02-10,2025-02-09,1,1
12186,2022-05-31,110770639,8412558.0,12096000.0,2020-02-10,2025-02-09,1,1
12187,2022-05-31,110770639,8412558.0,12096000.0,2020-02-10,2025-02-09,1,1
12188,2022-05-31,110770639,8412558.0,12096000.0,2020-02-10,2025-02-09,1,1
12189,2022-05-31,110770639,8412558.0,12096000.0,2020-02-10,2025-02-09,1,1
12190,2022-05-31,110770639,8412558.0,12096000.0,2022-05-28,2024-05-27,1,1
12191,2022-05-31,110770639,8412558.0,12096000.0,2022-05-28,2024-05-27,1,1
12192,2022-05-31,110770639,8412558.0,12096000.0,2022-05-28,2024-05-27,1,1
12193,2022-05-31,110770639,8412558.0,12096000.0,2022-05-28,2024-05-27,1,1
12194,2022-05-31,110770639,8412558.0,12096000.0,2022-05-28,2024-05-27,1,1
12195,2022-05-31,110770639,8412558.0,12096000.0,2022-05-28,2024-05-27,1,1
12196,2022-05-31,110770639,8412558.0,12096000.0,2022-05-28,2024-05-27,1,1
12197,2022-06-01,110770639,574560.0,756000.0,2020-02-10,2025-02-09,1,1
12198,2022-06-01,110770639,574560.0,756000.0,2020-02-10,2025-02-09,1,1
12199,2022-06-01,110770639,574560.0,756000.0,2020-02-10,2025-02-09,1,1
12200,2022-06-01,110770639,574560.0,756000.0,2020-02-10,2025-02-09,1,1
12201,2022-06-01,110770639,574560.0,756000.0,2020-02-10,2025-02-09,1,1
12202,2022-06-01,110770639,574560.0,756000.0,2020-02-10,2025-02-09,1,1
12203,2022-06-01,110770639,574560.0,756000.0,2020-02-10,2025-02-09,1,1
12204,2022-06-01,110770639,574560.0,756000.0,2022-05-28,2024-05-27,1,1
12205,2022-06-01,110770639,574560.0,756000.0,2022-05-28,2024-05-27,1,1
12206,2022-06-01,110770639,574560.0,756000.0,2022-05-28,2024-05-27,1,1
12207,2022-06-01,110770639,574560.0,756000.0,2022-05-28,2024-05-27,1,1
12208,2022-06-01,110770639,574560.0,756000.0,2022-05-28,2024-05-27,1,1
12209,2022-06-01,110770639,574560.0,756000.0,2022-05-28,2024-05-27,1,1
12210,2022-06-01,110770639,574560.0,756000.0,2022-05-28,2024-05-27,1,1
12211,2022-06-02,110770639,2872590.0,3780000.0,2020-02-10,2025-02-09,1,1
12212,2022-06-02,110770639,2872590.0,3780000.0,2020-02-10,2025-02-09,1,1
12213,2022-06-02,110770639,2872590.0,3780000.0,2020-02-10,2025-02-09,1,1
12214,2022-06-02,110770639,2872590.0,3780000.0,2020-02-10,2025-02-09,1,1
12215,2022-06-02,110770639,2872590.0,3780000.0,2020-02-10,2025-02-09,1,1
12216,2022-06-02,110770639,2872590.0,3780000.0,2020-02-10,2025-02-09,1,1
12217,2022-06-02,110770639,2872590.0,3780000.0,2020-02-10,2025-02-09,1,1
12218,2022-06-02,110770639,2872590.0,3780000.0,2022-05-28,2024-05-27,1,1
12219,2022-06-02,110770639,2872590.0,3780000.0,2022-05-28,2024-05-27,1,1
12220,2022-06-02,110770639,2872590.0,3780000.0,2022-05-28,2024-05-27,1,1
12221,2022-06-02,110770639,2872590.0,3780000.0,2022-05-28,2024-05-27,1,1
12222,2022-06-02,110770639,2872590.0,3780000.0,2022-05-28,2024-05-27,1,1
12223,2022-06-02,110770639,2872590.0,3780000.0,2022-05-28,2024-05-27,1,1
12224,2022-06-02,110770639,2872590.0,3780000.0,2022-05-28,2024-05-27,1,1
12225,2022-06-03,110770639,2389044.0,3780000.0,2020-02-10,2025-02-09,1,1
12226,2022-06-03,110770639,2389044.0,3780000.0,2020-02-10,2025-02-09,1,1
